provider_id,provider_name,provider_type,specialty,cedula_profesional,tax_id,street_address,city,state,zip_code,phone,email,network_tier,contract_start_date,contract_end_date,is_accepting_patients,quality_rating
PRV00631,Dr. Gerardo Godínez Carbajal,Individual,OB/GYN,72103762,WUVP230713U3H,Callejón Mesa 011 Interior 575,San Magdalena de la Montaña,COAH,14199,377.375.5829,,Tier 1 - Preferred,2015-11-25,2020-11-23,True,4.9
PRV00632,Dr. Dulce María Santana Espinal,Individual,Emergency Medicine,04506446,OEVJ261124IE5,Callejón Toro 254 Interior 272,San Carmen los altos,CAMP,58629,225-524-6085x8259,lorenzoballesteros@example.org,Tier 1 - Preferred,2022-08-28,2026-08-27,True,
PRV00633,Club Amador-Castillo - San Barbara de la Montaña,Laboratory,Pathology Lab,,RONO1505198IA,Calle Sur Verdugo 795 Interior 849,San Barbara de la Montaña,MOR,07635,(642)100-5256,jrios@example.org,Tier 2 - Standard,2023-10-26,2026-10-25,True,4.5
PRV00634,"Laboratorios León, Guerrero y Menchaca - Nueva República Dominicana",Clinic,Multi-Specialty Clinic,,HITT090610YUM,Calzada Patiño 672 600,Nueva República Dominicana,MOR,70810-9362,228-847-2809,,Out of Network,2020-08-09,2023-08-09,True,4.7
PRV00635,Dr. Víctor Estrada Villalpando,Individual,Emergency Medicine,45254256,IOEL1710277B6,Diagonal Ríos 844 621,San Gonzalo los bajos,CAMP,09595-2523,(960)167-2971,mvallejo@example.com,Tier 1 - Preferred,2020-08-25,2022-08-25,False,
PRV00636,Corporacin Alvarez y Bonilla - Vieja Bulgaria,Laboratory,Clinical Laboratory,,WIWX710427RFR,Avenida Madagascar 464 371,Vieja Bulgaria,TAB,98111-3382,367.597.2814x3508,,Tier 1 - Preferred,2017-09-03,2019-09-03,True,4.5
PRV00637,Dr. Estela Reynoso Domínguez,Individual,Dermatology,17211438,FIQW281219L54,Boulevard San Luis Potosí 714 527,Mexicali,BC,93234,(733)998-3204x954,helena68@example.com,Tier 2 - Standard,2021-07-14,2024-07-13,True,
PRV00638,"Santiago, Gurule y Jaime - San Pedro Garza García",Laboratory,Pathology Lab,,TOXC500531BYB,Calzada Norte Colunga 238 Interior 401,San Pedro Garza García,NL,29540-2632,07385777230,caridadmarin@example.net,Tier 1 - Preferred,2021-01-15,2022-01-15,True,
PRV00639,Proyectos Linares y Saldivar - Nueva Iraq,Clinic,Urgent Care Clinic,,BEZT180603DQN,Peatonal Zacatecas 172 Interior 682,Nueva Iraq,ZAC,53666,+10(5)3582125314,limonana@example.net,Tier 1 - Preferred,2017-05-18,2018-05-18,True,3.8
PRV00640,Dr. Gilberto Arellano Camarillo,Individual,Gastroenterology,59668099,XILO590607TMF,"Corredor Uribe 046 Edif. 876 , Depto. 565",San Ana Luisa los altos,NAY,74020-6854,09703881538,qfrias@example.org,Tier 1 - Preferred,2019-03-11,2020-03-10,True,4.3
PRV00641,Dr. Miriam Saavedra Gracia,Individual,Cardiology,56161303,HUZB640201RXT,Eje vial Sonora 873 505,Vieja Libia,COL,39813,+06(7)3533497462,soledadverdugo@example.com,Tier 2 - Standard,2022-12-20,2023-12-20,False,
PRV00642,Dr. Jorge Ortiz Carrasco,Individual,Radiology,82812396,UIZN481120KD5,"Ampliación Candelaria 780 Edif. 793 , Depto. 735",Irapuato,GTO,33970,322-077-5011x60071,afonseca@example.com,Tier 2 - Standard,2022-06-10,2026-06-09,True,
PRV00643,Dr. Carlos Barela Rico,Individual,Internal Medicine,33225272,WAJV500501R61,"Avenida Barbados 733 Edif. 962 , Depto. 761",San Rocío de la Montaña,TAB,77486,(145)021-5874x0129,georgina04@example.com,Tier 1 - Preferred,2022-08-11,2025-08-10,True,3.3
PRV00644,Gaytán-Peña - San María Luisa de la Montaña,Laboratory,Diagnostic Lab,,GEOS080210CN4,"Viaducto Nuevo León 141 Edif. 737 , Depto. 993",San María Luisa de la Montaña,TAMPS,23012,(646)719-8705x726,,Tier 1 - Preferred,2022-01-22,2026-01-21,False,3.8
PRV00645,Dr. Daniela Peralta Peres,Individual,Pediatrics,98251506,RIFG551111Z11,Boulevard Girón 235 217,Vieja Bangladesh,GRO,41766,056-232-5118,,Tier 2 - Standard,2018-06-02,2019-06-02,True,3.4
PRV00646,Dr. Anabel Lucio Balderas,Individual,Internal Medicine,56998265,VEXV5702222LF,Prolongación Bahamas 397 231,Nueva Bélgica,GRO,62256,368-603-4700,arceliagranados@example.com,Out of Network,2020-06-06,2024-06-05,True,4.4
PRV00647,Calvillo-Carbajal - San Ofelia los bajos,Clinic,Multi-Specialty Clinic,,VEMB600615CY1,"Eje vial Pulido 531 Edif. 228 , Depto. 881",San Ofelia los bajos,TAMPS,86034,+02(2)7681206541,mayte15@example.org,Tier 2 - Standard,2018-11-18,2022-11-17,False,
PRV00648,Dr. Indira Zavala Zavala,Individual,Orthopedics,47033719,ZEKC301122XP7,"Cerrada Guanajuato 018 Edif. 342 , Depto. 219",San Pedro Garza García,NL,45939,500-184-4026x2423,orellanairma@example.com,Out of Network,2016-03-24,2020-03-23,True,3.5
PRV00649,Dr. Anel Duarte Garibay,Individual,OB/GYN,36391319,BAZP601112FY3,Circunvalación Espinal 669 199,Vieja Estonia,MOR,35042,(818)124-1569x54456,ttorrez@example.org,Out of Network,2021-02-09,2026-02-08,False,4.3
PRV00650,"Despacho Lemus, Matos y Parra - Nueva Cuba",Laboratory,Diagnostic Lab,,QUZZ390702TMW,Calle Congo 604 Interior 725,Nueva Cuba,TLAX,63658,(989)646-3159x8256,bahenarenato@example.org,Tier 1 - Preferred,2019-01-07,2021-01-06,True,3.7
PRV00651,Elizondo-Villagómez S.A. - San Asunción los bajos,Clinic,Urgent Care Clinic,,XAXB160120EU5,Retorno Sur Avilés 651 Interior 536,San Asunción los bajos,COL,76222-4549,328-320-4139,miramontesliliana@example.org,Tier 1 - Preferred,2020-09-19,2022-09-19,True,3.9
PRV00652,Dr. Gabino Iglesias Bustos,Individual,Cardiology,88998961,IEQJ490714Q8H,"Diagonal Mercado 263 Edif. 130 , Depto. 432",Vieja Azerbaiyán,TAB,42516,1-024-330-0896x706,armando60@example.net,Tier 1 - Preferred,2021-02-16,2022-02-16,True,3.2
PRV00653,Dr. Raúl Estrada Figueroa,Individual,Emergency Medicine,50796573,FISP540607HNI,Diagonal Sur Casas 923 Interior 634,Vieja Santa Lucía,CHIS,01991-0106,400-940-0657,francisco-javier89@example.net,Tier 1 - Preferred,2015-12-27,2017-12-26,False,
PRV00654,Dr. Clara Elizondo Abreu,Individual,Oncology,90508324,PIYC831007HE3,"Avenida China 643 Edif. 970 , Depto. 259",Xalapa,VER,05524,139-706-6947x17093,dgalvez@example.com,Out of Network,2016-03-20,2021-03-19,True,4.2
PRV00655,"Proyectos Altamirano, Granados y Nazario - San Sofía los altos",Clinic,Urgent Care Clinic,,MOYC85100644L,"Avenida Madagascar 554 Edif. 833 , Depto. 192",San Sofía los altos,CHIH,82047-5705,614-261-2669x649,geronimorobles@example.net,Out of Network,2022-01-14,2026-01-13,True,
PRV00656,Despacho Ferrer y Segura - Veracruz,Pharmacy,Retail Pharmacy,,LUFX140101YCO,Prolongación Brunei Darussalam 110 Interior 913,Veracruz,VER,19611-0176,837.777.4801,mauriciocortes@example.com,Tier 2 - Standard,2023-01-30,2026-01-29,True,3.5
PRV00657,"Grupo Núñez, Valverde y Mercado - Querétaro",Pharmacy,Retail Pharmacy,,XAIJ880427E5Q,"Avenida Norte Naranjo 212 Edif. 229 , Depto. 641",Querétaro,QRO,88932,(200)622-5608x3228,,Tier 2 - Standard,2018-12-30,2023-12-29,True,4.7
PRV00658,Dr. Joaquín Montalvo López,Individual,Internal Medicine,48978566,EEIK410702VCZ,"Callejón Sonora 189 Edif. 896 , Depto. 227",Vieja Antigua y Barbuda,BCS,17634,315-835-3488x9573,velazqueznoelia@example.org,Tier 1 - Preferred,2016-06-18,2020-06-17,True,
PRV00659,Cuellar y Asociados - Nueva El Salvador,Clinic,Walk-in Clinic,,LAEO5107301E4,"Privada Nicaragua 425 Edif. 589 , Depto. 521",Nueva El Salvador,OAX,15661,(262)144-2365,,Out of Network,2021-05-04,2024-05-03,True,
PRV00660,Dr. Óliver Raya Valenzuela,Individual,Cardiology,67559236,JOVD011011BJH,Calle Chihuahua 506 Interior 531,Vieja Kenya,BCS,77448,777-121-7964x886,alvaroiglesias@example.net,Tier 1 - Preferred,2017-07-20,2018-07-20,True,
PRV00661,Ortiz y Pantoja S.A. de C.V. - Nueva Congo,Clinic,Urgent Care Clinic,,HEZX1307234OU,"Privada República Democrática del Congo 633 Edif. 369 , Depto. 101",Nueva Congo,TLAX,13728-3927,+89(4)9685227990,pablo38@example.com,Out of Network,2018-07-23,2022-07-22,True,3.4
PRV00662,"Proyectos Escobar, Granados y Murillo - Coatzacoalcos",Laboratory,Diagnostic Lab,,AAKP261120TT7,Privada Granado 695 106,Coatzacoalcos,VER,42977,556.895.4411,adanvalverde@example.org,Out of Network,2019-09-16,2020-09-15,True,4.3
PRV00663,Dr. Graciela Roybal Suárez,Individual,Endocrinology,45374146,LITZ800802HAM,"Calzada Sur Mojica 571 Edif. 397 , Depto. 116",San Benito de la Montaña,CAMP,13484,1-034-204-1220,renepacheco@example.com,Tier 2 - Standard,2021-04-17,2025-04-16,True,
PRV00664,Ávila-Matos - Vieja Bangladesh,Hospital,Children's Hospital,,NOAC170527I90,Prolongación Norte Llamas 940 Interior 401,Vieja Bangladesh,NAY,34287,1-163-658-4427x26930,estevezreynaldo@example.org,Tier 2 - Standard,2024-04-19,2026-04-19,False,3.2
PRV00665,Tejada-Villegas A.C. - San Eric de la Montaña,Laboratory,Clinical Laboratory,,JAAO000915E6C,Ampliación Canadá 797 Interior 431,San Eric de la Montaña,AGS,24978,114.034.7764,gollumluz@example.net,Out of Network,2020-05-23,2022-05-23,True,
PRV00666,Montez-Pérez e Hijos - Nueva Eritrea,Laboratory,Clinical Laboratory,,OOEU120710QSH,Calle Calvillo 357 Interior 814,Nueva Eritrea,ZAC,64874,385-703-4079x02873,fridagaitan@example.org,Tier 2 - Standard,2018-06-14,2023-06-13,True,4.7
PRV00667,"Solís, Curiel y Galindo - San Raúl los altos",Laboratory,Diagnostic Lab,,ZEFQ350120P88,"Eje vial Sur Cortez 370 Edif. 001 , Depto. 269",San Raúl los altos,COL,39973-3696,02315911762,jiminezelsa@example.org,Tier 1 - Preferred,2022-12-10,2023-12-10,True,4.6
PRV00668,Dr. Eugenia Valencia Quintanilla,Individual,Rheumatology,35146010,YIZW821020STG,"Calzada Kiribati 117 Edif. 993 , Depto. 619",Vieja República Unida de Tanzanía,CHIH,39521-3295,035.947.2364x0780,,Tier 1 - Preferred,2024-02-07,2029-02-05,True,
PRV00669,Dr. Vicente Cordero Castro,Individual,OB/GYN,28407365,TAUA170514KMM,Circuito Salinas 318 Interior 653,Nueva Serbia,ZAC,91049,02381373745,de-la-rosajuan-carlos@example.com,Out of Network,2018-10-11,2020-10-10,False,3.6
PRV00670,"Grupo Mejía, Leiva y Sánchez - Ensenada",Laboratory,Diagnostic Lab,,WITV551203BDQ,Calzada Duarte 142 142,Ensenada,BC,66666-0055,06326298451,gabrielasevilla@example.org,Tier 1 - Preferred,2021-09-27,2022-09-27,True,
PRV00671,Dr. Miguel Matos Corrales,Individual,Gastroenterology,25172687,LAVA0907252MZ,"Circuito Chihuahua 648 Edif. 740 , Depto. 426",San Óliver los bajos,DGO,85958-1658,1-286-784-8690,emilia00@example.net,Tier 1 - Preferred,2023-06-18,2028-06-16,True,
PRV00672,Proyectos Camacho-Gollum - San Raquel de la Montaña,Pharmacy,Specialty Pharmacy,,WOKJ7202262W2,Ampliación Maldivas 950 Interior 626,San Raquel de la Montaña,QROO,81912-1706,903.156.8312,jolmos@example.org,Tier 1 - Preferred,2021-04-29,2025-04-28,True,4.2
PRV00673,Caldera A.C. - San Pamela de la Montaña,Clinic,Walk-in Clinic,,FOTZ761126CDA,"Calzada Camerún 392 Edif. 506 , Depto. 231",San Pamela de la Montaña,SON,68953-6719,1-909-067-8686,bernardode-anda@example.net,Tier 1 - Preferred,2020-10-25,2024-10-24,True,3.7
PRV00674,Porras-Granado y Asociados - San Isabel los bajos,Clinic,Urgent Care Clinic,,AECA280520ZQ6,Boulevard Segovia 015 448,San Isabel los bajos,SIN,51675-2633,02394292542,tgriego@example.com,Tier 2 - Standard,2018-07-05,2022-07-04,False,
PRV00675,Gómez-Chávez S. R.L. de C.V. - San Claudio los altos,Clinic,Urgent Care Clinic,,ZUNY2012098OJ,Viaducto Jasso 940 Interior 462,San Claudio los altos,TAB,70871,1-847-710-1433,fierroteodoro@example.net,Tier 2 - Standard,2018-06-06,2021-06-05,False,
PRV00676,Dr. Jaime Vera Trejo,Individual,Family Medicine,36144602,KOPP220821FAB,Avenida Chiapas 942 169,Vieja Ucrania,BCS,18557,967-045-2359x120,valverdenelly@example.com,Tier 2 - Standard,2020-05-05,2023-05-05,True,3.9
PRV00677,Club Aranda-Gaona - Vieja Belice,Laboratory,Pathology Lab,,EOTG741001GIF,"Periférico Australia 471 Edif. 521 , Depto. 324",Vieja Belice,OAX,75619,082-213-2281,,Tier 1 - Preferred,2021-08-24,2026-08-23,False,3.7
PRV00678,Dr. Zeferino Valles Montemayor,Individual,Endocrinology,69814555,SAYG840125X1W,"Pasaje Baja California Sur 288 Edif. 596 , Depto. 618",Ensenada,BC,22937,1-256-678-6604x21266,ricardoparra@example.net,Tier 2 - Standard,2017-05-15,2022-05-14,True,4.3
PRV00679,Dr. José Manuél Vanegas Terán,Individual,Gastroenterology,94400039,EAVG460813RTX,"Cerrada Distrito Federal 306 Edif. 371 , Depto. 990",San Mitzy de la Montaña,SLP,66970-3156,(615)162-4900,dalia64@example.com,Tier 2 - Standard,2021-10-21,2025-10-20,True,3.2
PRV00680,Dr. Carolina Hurtado León,Individual,Ophthalmology,43013423,XIKY970816BBP,Retorno Ochoa 417 436,Puebla,PUE,69444-4964,1-789-466-2220x340,alfredo88@example.com,Tier 2 - Standard,2023-06-07,2024-06-06,True,3.4
PRV00681,Industrias Cornejo-Villarreal - Vieja Kuwait,Laboratory,Diagnostic Lab,,ZUAT0411240B8,"Circunvalación Túnez 453 Edif. 611 , Depto. 022",Vieja Kuwait,COAH,43810-3165,078.029.6486,qmontanez@example.net,Tier 2 - Standard,2022-08-13,2023-08-13,False,4.8
PRV00682,"Caldera, Gallardo y Loya - San Estefanía los altos",Hospital,Cardiac Center,,EIQU440515KMR,Cerrada Querétaro 353 392,San Estefanía los altos,TAB,46201-7847,935-377-2057x452,,Out of Network,2022-08-14,2024-08-13,True,4.1
PRV00683,Munguía-Díaz A.C. - Nueva España,Hospital,Cardiac Center,,YANS1007032YB,Ampliación Hidalgo 652 Interior 010,Nueva España,DGO,93094,1-858-515-1030x9117,fidel52@example.net,Tier 1 - Preferred,2017-10-20,2019-10-20,True,
PRV00684,Dr. Lorena Escobar Medina,Individual,Oncology,10541365,RUQV970528ADJ,Eje vial Morelos 022 348,Nueva Djibouti,CHIH,77572-8975,682-289-0775x1428,maximiliano08@example.org,Tier 2 - Standard,2015-11-20,2018-11-19,True,4.5
PRV00685,Gastélum-Domínguez e Hijos - Nueva San Marino,Imaging Center,CT Scan Center,,XOHE1812060TV,"Avenida Sur Correa 672 Edif. 783 , Depto. 911",Nueva San Marino,TAMPS,83881,1-516-238-3997,apalacios@example.com,Out of Network,2022-04-09,2026-04-08,True,4.4
PRV00686,Dr. Adán Tejeda Preciado,Individual,Pediatrics,62638887,UOUV531205YI6,"Continuación Sur Orozco 750 Edif. 533 , Depto. 892",San Frida de la Montaña,SON,32489,726.900.1042x9270,vreyes@example.org,Tier 2 - Standard,2018-05-17,2020-05-16,True,
PRV00687,Corporacin Puente y Cardenas - Vieja Burundi,Laboratory,Clinical Laboratory,,WUNK330726FZA,Cerrada Manzanares 162 157,Vieja Burundi,TAMPS,23934,750-191-8072,,Tier 2 - Standard,2024-04-01,2028-03-31,True,4.4
PRV00688,"Laboratorios Arroyo, Jasso y Hurtado - San Gustavo de la Montaña",Laboratory,Diagnostic Lab,,CUNJ430217RIG,"Diagonal Sur Orozco 073 Edif. 166 , Depto. 041",San Gustavo de la Montaña,QROO,95475,435.945.6823,pcrespo@example.com,Tier 2 - Standard,2017-12-17,2019-12-17,True,3.3
PRV00689,Dr. Hugo Loera Meraz,Individual,Dermatology,01618943,WIVZ790719GC8,"Pasaje Norte Merino 858 Edif. 246 , Depto. 710",Vieja Uzbekistán,MICH,84116-0998,05251507019,,Tier 2 - Standard,2016-05-11,2018-05-11,True,
PRV00690,Dr. Gilberto Nazario Mercado,Individual,Neurology,11081716,YEBO2002086CW,Cerrada Luxemburgo 703 244,San Juan del Río,QRO,02067-8834,+93(5)1456000438,debora98@example.net,Tier 1 - Preferred,2016-10-19,2019-10-19,True,4.6
PRV00691,Dr. Adán Patiño Vela,Individual,Infectious Disease,66648140,BOWF190204F66,Pasaje Dávila 517 388,Xalapa,VER,83637-0362,525.964.4432x0248,solizhilda@example.net,Tier 1 - Preferred,2017-02-07,2018-02-07,False,4.5
PRV00692,Laboratorios Nájera-Corrales - Nueva Dominicana,Hospital,Children's Hospital,,HUPU990731F30,"Peatonal Baja California 403 Edif. 792 , Depto. 957",Nueva Dominicana,OAX,32052-9073,(002)838-7472,qmanzanares@example.org,Tier 2 - Standard,2022-02-22,2026-02-21,True,4.1
PRV00693,"Reyes, Cotto y Lucio - Nueva Túnez",Hospital,General Hospital,,VIHF120314YRK,"Ampliación Sur Córdova 831 Edif. 768 , Depto. 178",Nueva Túnez,COAH,65710,597-313-7708x9194,aureliovergara@example.org,Tier 2 - Standard,2021-01-15,2023-01-15,True,4.5
PRV00694,Orellana S.A. de C.V. - Vieja Malawi,Clinic,Multi-Specialty Clinic,,HUBC060418ZUD,"Corredor Antigua y Barbuda 205 Edif. 958 , Depto. 884",Vieja Malawi,TAMPS,58302-8130,006.631.6620,bravopilar@example.net,Out of Network,2020-10-18,2021-10-18,False,3.3
PRV00695,Dr. Bernardo Corral Bahena,Individual,Oncology,43142551,IIMD110312DLK,"Continuación Quintana Roo 644 Edif. 178 , Depto. 772",San María Teresa de la Montaña,CAMP,47177-1555,+37(1)5991147748,porfirioacuna@example.com,Tier 2 - Standard,2018-02-05,2023-02-04,True,4.1
PRV00696,Dr. Juan Carlos Yáñez Suárez,Individual,Internal Medicine,13487622,WIXN050414GF0,Cerrada Lozada 137 800,Vieja Santa Lucía,MICH,78684-4796,775.369.8901x9638,,Tier 1 - Preferred,2021-12-29,2025-12-28,True,
PRV00697,Dr. Salma Magaña Serrano,Individual,Ophthalmology,82697062,VEDJ680801N06,Cerrada Velasco 470 455,Vieja Liechtenstein,HGO,96148,081.994.5229x7964,,Tier 1 - Preferred,2020-11-13,2024-11-12,False,
PRV00698,Dr. Guillermo Amaya Lerma,Individual,Ophthalmology,89808659,GOGE720112SX9,Circunvalación Tuvalu 316 Interior 325,Vieja Países Bajos,TLAX,79890,086-338-3094x5804,,Out of Network,2017-08-01,2021-07-31,True,4.0
PRV00699,"Uribe, Brito y Montemayor - Zapopan",Clinic,Urgent Care Clinic,,GIDA360727M3M,Peatonal Paraguay 718 588,Zapopan,JAL,87211,1-795-854-9403x8200,,Tier 1 - Preferred,2023-11-06,2028-11-04,True,3.0
PRV00700,Madrigal S. R.L. de C.V. - Vieja Tuvalu,Clinic,Urgent Care Clinic,,TOID740728X5S,Privada Sudáfrica 253 251,Vieja Tuvalu,OAX,31966-8140,878.765.9512x63636,armandoromo@example.org,Tier 2 - Standard,2019-10-03,2023-10-02,True,4.1
PRV00701,Corporacin Zúñiga-Godoy - Nueva República de Corea,Pharmacy,Retail Pharmacy,,UESZ930625FNF,Prolongación Somalia 509 972,Nueva República de Corea,TLAX,89724,(491)800-5273,rubentrevino@example.com,Tier 2 - Standard,2021-09-22,2023-09-22,True,
PRV00702,Dr. David Ozuna Cadena,Individual,Neurology,16462267,NINV831011Z7H,"Privada Santa Lucía 099 Edif. 424 , Depto. 588",Vieja Camerún,ZAC,00810-0999,400-053-2007x6073,felixesquibel@example.net,Tier 1 - Preferred,2016-03-19,2019-03-19,True,3.9
PRV00703,Dr. Espartaco Ojeda Serrato,Individual,Psychiatry,91015639,GOFQ710812VUW,Periférico Vanuatu 831 Interior 625,San Pedro Garza García,NL,97672,060-486-5632x631,miriamzavala@example.org,Tier 2 - Standard,2017-04-01,2022-03-31,True,
PRV00704,Proyectos Reynoso y Vázquez - San Marcos los bajos,Clinic,Walk-in Clinic,,PAUH171031T07,Circunvalación Bravo 332 Interior 147,San Marcos los bajos,CAMP,26318,607-104-1031,rolandotellez@example.org,Out of Network,2019-12-23,2023-12-22,True,
PRV00705,Dr. Mariano Porras Gastélum,Individual,Psychiatry,49199869,EOFS161101PX1,Viaducto Jáquez 598 131,Querétaro,QRO,38154,+10(7)4121158385,montanezdebora@example.com,Out of Network,2015-11-04,2016-11-03,True,
PRV00706,Dr. Luz Chapa Garay,Individual,Cardiology,44934865,OUEU681214SMH,Retorno Sur Solís 689 Interior 872,Mérida,YUC,68176-9020,05767080559,,Out of Network,2020-07-23,2022-07-23,True,4.7
PRV00707,Sarabia y Mateo S.A. de C.V. - Mérida,Laboratory,Clinical Laboratory,,PEYY060605S2H,"Viaducto Etiopía 854 Edif. 665 , Depto. 525",Mérida,YUC,31363,(680)770-4749x3211,araceli41@example.org,Tier 2 - Standard,2019-05-02,2020-05-01,True,4.1
PRV00708,Dr. Ángel Villegas Reynoso,Individual,Rheumatology,88304026,TAHL1205210HL,Boulevard Espino 313 Interior 444,Monterrey,NL,02112,(274)389-9159,,Out of Network,2018-11-24,2022-11-23,True,
PRV00709,Herrera-Tapia A.C. - San Genaro los bajos,Laboratory,Pathology Lab,,SABS220301FXL,"Ampliación Mireles 885 Edif. 544 , Depto. 245",San Genaro los bajos,COL,52227-9836,1-577-104-9735x7319,cposada@example.com,Tier 1 - Preferred,2023-03-25,2024-03-24,True,3.2
PRV00710,"Industrias Tirado, Alonzo y Miranda - San Antonia de la Montaña",Clinic,Urgent Care Clinic,,IUPO630220XMC,Circuito Norte Vázquez 716 419,San Antonia de la Montaña,AGS,25425,1-737-806-0097x1622,puentesara@example.org,Tier 2 - Standard,2016-12-03,2020-12-02,True,3.7
PRV00711,Dr. José Miranda Pacheco,Individual,Emergency Medicine,10631798,ZUWL880401G2J,Andador Etiopía 575 Interior 886,San Zeferino de la Montaña,SIN,45496,1-030-200-8343,izelaya@example.org,Out of Network,2018-03-04,2023-03-03,True,3.9
PRV00712,Godínez y Asociados - San Guadalupe los altos,Clinic,Multi-Specialty Clinic,,AEVR150221SHN,Corredor Coahuila de Zaragoza 968 279,San Guadalupe los altos,CHIH,80991-2161,(190)926-0827x503,maria-jose90@example.org,Tier 1 - Preferred,2017-10-15,2019-10-15,True,4.6
PRV00713,Rocha-Lara S.C. - San Abel los altos,Clinic,Urgent Care Clinic,,CUUM090617MCW,"Retorno Gracia 605 Edif. 154 , Depto. 406",San Abel los altos,NAY,16677-4072,704.722.8924,aldonzareyna@example.org,Out of Network,2021-12-29,2022-12-29,True,
PRV00714,Dr. Luisa Moya Borrego,Individual,Infectious Disease,51425612,AAOO960731C1Z,"Avenida Belice 671 Edif. 832 , Depto. 923",Mérida,YUC,85972-4673,(488)240-0703x098,,Tier 2 - Standard,2023-03-30,2025-03-29,True,3.8
PRV00715,de la O-Reyna A.C. - San Adriana los altos,Laboratory,Clinical Laboratory,,OAER320127NBR,"Prolongación Colima 290 Edif. 357 , Depto. 872",San Adriana los altos,MOR,80587,(946)634-3798x101,,Out of Network,2016-08-27,2018-08-27,True,4.7
PRV00716,Dr. Bernabé Cornejo Tamayo,Individual,Oncology,01540825,TESI440610BXW,Retorno Tamaulipas 395 909,Vieja Venezuela,QROO,73224,1-026-850-1274,igiron@example.org,Tier 2 - Standard,2017-02-09,2021-02-08,True,3.4
PRV00717,Dr. Rosalia Alarcón Chavarría,Individual,Emergency Medicine,30908705,KUEK250925FQE,Privada Ramón 526 Interior 608,Vieja Swazilandia,DGO,65087-8983,642-585-4758x6921,,Tier 1 - Preferred,2021-08-04,2022-08-04,True,4.1
