patient_id,first_name,last_name,maternal_surname,date_of_birth,gender,curp,street_address,city,state,zip_code,email,plan_name,plan_code,policy_number,group_id,enrollment_date,is_active,annual_deductible,annual_out_of_pocket_max
P005487,Alfredo,de la Rosa,Carvajal,1968-08-10,M,TOMO120218HTSLMA01,"Pasaje Salazar 392 Edif. 228 , Depto. 380",Nueva Turkmenistán,COAH,67859-5438,esther48@example.org,Elite,ELT,POL86630482,GRP00001,2021-02-21,True,0,20000
P005488,Ana María,Montez,Batista,2000-10-12,M,JAMS910813HSRBCL04,"Viaducto Norte Montañez 391 Edif. 530 , Depto. 297",Ensenada,BC,95586-2282,paulina79@example.com,Premium,PRM,POL29602512,GRP00218,2020-08-08,True,1500,30000
P005489,Claudio,Lozano,Roldán,1988-06-13,F,BUQV480525MDFSMI09,Periférico Quintana Roo 356 Interior 326,Nueva Congo,TAB,80593-5332,dolores98@example.net,Essential,ESS,POL86527136,,2023-03-24,True,5000,50000
P005490,Ángel,Cisneros,Cazares,2006-05-19,M,KUUF110329HQRNGMA3,"Viaducto Raya 041 Edif. 102 , Depto. 765",Nueva Andorra,COAH,95732-6410,tejadamicaela@example.com,Essential,ESS,POL80437966,,2021-01-06,True,5000,50000
P005491,Rodolfo,Romero,Arellano,1963-11-04,F,YAPP460111HNLJWW01,Peatonal Sur Pérez 034 Interior 096,Zapopan,JAL,45891,marianovera@example.net,Standard,STD,POL68728308,GRP00435,2022-11-26,True,3000,40000
P005492,Darío,Reséndez,Muñiz,1985-10-24,F,TIAO970929MCLLBV01,Privada Tabasco 520 Interior 961,Vieja Argentina,CAMP,38060,cgarica@example.org,Essential,ESS,POL52458527,GRP00002,2024-06-06,True,5000,50000
P005493,Norma,Llamas,Véliz,1962-06-06,F,TAPZ471216HMCWGZ00,Continuación Arias 189 688,Vieja Guinea,TAMPS,43717,rreyna@example.net,Standard,STD,POL18216149,GRP00338,2021-06-23,True,3000,40000
P005494,José Eduardo,Esparza,Guzmán,1952-04-27,M,IUXQ820807HCLQWL05,Periférico Guanajuato 396 Interior 540,Vieja Arabia Saudita,GRO,57706,tmenendez@example.net,Essential,ESS,POL50530156,,2023-11-02,True,5000,50000
P005495,Renato,Romo,Guardado,2003-03-15,M,VOIM160613HTCZFA08,"Cerrada Olivas 890 Edif. 318 , Depto. 186",San Julio los altos,NAY,57214-9954,hmontero@example.net,Standard,STD,POL31765029,GRP00267,2023-02-08,True,3000,40000
P005496,Jorge Luis,Nava,Navarro,1966-07-01,M,YEVG310520HGRKPG02,Cerrada Rosales 539 214,San Martín los bajos,BCS,60538,jos47@example.org,Essential,ESS,POL51797057,GRP00373,2024-11-12,True,5000,50000
P005497,Amador,Chapa,Colón,1956-01-14,M,KUEY261110MBCZDR04,Corredor Michoacán de Ocampo 421 648,San Martín Texmelucan,PUE,11714,fidel85@example.net,Standard,STD,POL22590029,GRP00355,2021-04-18,True,3000,40000
P005498,Andrés,Muñiz,Montenegro,1960-06-01,F,YOPM530507MVZWVP05,Circunvalación Chihuahua 860 Interior 195,Nueva Mongolia,TLAX,61355,amalia26@example.org,Essential,ESS,POL32264640,GRP00206,2020-11-03,True,5000,50000
P005499,Francisco Javier,Polanco,Orozco,1995-06-10,M,TOEA520517HSRRJE02,"Prolongación Chiapas 829 Edif. 551 , Depto. 286",Vieja República de Macedonia del Norte,AGS,66719,hugo30@example.org,Standard,STD,POL19404491,GRP00488,2022-02-24,True,3000,40000
P005500,Pedro,Nazario,Salcido,1945-02-17,F,OIQY581229HSRSZA02,Circunvalación Sur Yáñez 353 Interior 131,San Judith los altos,TAMPS,08392-4849,rtafoya@example.com,Standard,STD,POL81773446,GRP00193,2022-11-02,True,3000,40000
P005501,Antonio,Hernádez,Marroquín,1951-02-16,F,LAAG720621HOCZCI08,Andador Coahuila de Zaragoza 840 639,San Florencia los bajos,COAH,55080-7610,abelardo31@example.net,Standard,STD,POL15110420,,2025-03-06,True,3000,40000
P005502,Vicente,Arce,Robles,1974-08-17,M,LAAY180305MJCPJJA7,Andador Países Bajos 617 Interior 559,Nueva Suecia,AGS,31878-0334,rufinoperea@example.net,Essential,ESS,POL58979281,,2020-11-05,True,5000,50000
P005503,Federico,Escalante,Covarrubias,1986-12-16,F,KOCI700919HTLVMG07,"Calle Norte Yáñez 108 Edif. 050 , Depto. 844",San Martín Texmelucan,PUE,11742-1716,cmontoya@example.com,Premium,PRM,POL62188635,GRP00095,2025-07-25,True,1500,30000
P005504,Silvano,Dueñas,Ceballos,1951-07-21,M,FIPV650405HSLYPW07,Calle Apodaca 310 Interior 666,San Barbara de la Montaña,TLAX,92356-4967,qhernandes@example.com,Standard,STD,POL31080336,GRP00268,2022-03-17,True,3000,40000
P005505,Aurelio,Burgos,Reyna,1940-01-17,F,YUGY571130MCCLHK03,Calle Sur Sánchez 818 Interior 384,Naucalpan,MEX,72515-3767,jose-eduardo72@example.org,Essential,ESS,POL30349499,,2023-09-10,True,5000,50000
P005506,Iván,Cepeda,Jiménez,2000-09-18,M,CUHS340320MNEDVX07,Pasaje Norte Rosario 340 861,Mexicali,BC,17250-2445,qrivero@example.net,Premium,PRM,POL48924117,,2022-01-25,True,1500,30000
P005507,Perla,Orosco,Alba,1947-02-22,F,PIHJ150306HPLXPUA2,"Ampliación Barajas 187 Edif. 708 , Depto. 976",San Teresa de la Montaña,GRO,71330-2735,herreraperla@example.com,Essential,ESS,POL99142858,,2020-10-15,True,5000,50000
P005508,Natividad,Reséndez,Arreola,1955-07-19,F,EUYW061004HNEHFBA1,Ampliación Norte Lucio 029 781,Vieja Grecia,DGO,97868-4337,sllamas@example.com,Standard,STD,POL37647458,,2021-06-18,True,3000,40000
P005509,Adriana,Barajas,Lugo,1956-08-22,M,BOHK361108HCSJHX01,"Eje vial Baja California Sur 557 Edif. 268 , Depto. 323",San Camila los altos,SIN,53252,zacariasdelgado@example.com,Standard,STD,POL68556326,GRP00051,2023-06-21,True,3000,40000
P005510,Emiliano,Nieto,Velasco,1996-07-27,F,JAZI760705HDGLJZ02,"Privada Navarrete 255 Edif. 520 , Depto. 514",Vieja Suriname,QROO,93825-6562,canguiano@example.com,Premium,PRM,POL58787210,GRP00331,2022-10-28,False,1500,30000
P005511,Conchita,Miramontes,Lovato,1969-04-03,F,KOGT450225HZSLHU03,"Ampliación Chihuahua 387 Edif. 236 , Depto. 833",Vieja Togo,GRO,77734-4479,pascual11@example.com,Premium,PRM,POL01605202,,2024-05-22,False,1500,30000
P005512,Violeta,Loya,Aguirre,1945-10-30,F,FIZS380712HNTKNG05,Callejón Cardona 499 554,Nueva Líbano,AGS,38633,espinalestela@example.net,Standard,STD,POL40951841,GRP00070,2021-08-11,True,3000,40000
P005513,José Eduardo,Cardona,Meraz,1943-07-19,F,TAOF990707HYNCKN04,Privada Luxemburgo 554 141,San Mauricio de la Montaña,SLP,02492-4233,ferrerelena@example.com,Premium,PRM,POL06524857,,2024-09-09,True,1500,30000
P005514,Ana María,Sáenz,Vallejo,1975-06-19,M,DIUF230412MYNJSJA3,"Retorno Norte Duarte 130 Edif. 664 , Depto. 115",Tonalá,JAL,33750,bianca66@example.org,Essential,ESS,POL80718120,GRP00419,2022-10-16,True,5000,50000
P005515,Armando,Munguía,Camacho,1987-08-25,F,RUAL740214HDFWMJ09,Continuación Japón 771 232,Vieja Brasil,COL,80507-6261,escobedoaurelio@example.net,Essential,ESS,POL67155292,GRP00280,2020-10-01,True,5000,50000
P005516,Espartaco,González,Guardado,1991-05-11,F,QOQE150104MVZJFGA2,"Avenida Federación de Rusia 778 Edif. 168 , Depto. 110",Tijuana,BC,57483,garzaalta-gracia@example.org,Premium,PRM,POL21716046,GRP00413,2022-03-18,True,1500,30000
P005517,Conchita,Medrano,Barrios,1968-04-18,M,UIJB150701MMCJLYA6,Periférico Canadá 182 Interior 410,León,GTO,27256,marinomar@example.net,Elite,ELT,POL95966816,GRP00425,2020-12-30,True,0,20000
P005518,Uriel,Muro,Niño,2003-01-04,F,RIVB180101MBSYKGA5,"Peatonal Tapia 800 Edif. 254 , Depto. 081",Vieja Senegal,CHIS,54053-0875,walcaraz@example.org,Standard,STD,POL58681829,,2024-07-22,True,3000,40000
P005519,Mariana,Rojo,Henríquez,1976-09-17,M,AEWW670609HNLQNI03,"Ampliación Hidalgo 406 Edif. 093 , Depto. 560",San Andrea los bajos,SIN,11885,hermelindareynoso@example.org,Standard,STD,POL86115155,,2025-03-11,True,3000,40000
P005520,Lucía,Griego,Ponce,1947-05-21,M,FEAZ490929MCSPHV01,Prolongación Sur Aragón 264 Interior 622,San Manuel de la Montaña,CHIS,85663-4161,arevalojesus@example.com,Standard,STD,POL23505834,,2022-04-24,True,3000,40000
P005521,Rosalia,Santiago,Barrios,1982-07-01,F,SIAJ370402MBSBQF07,Eje vial Colima 886 621,Tijuana,BC,53399-8009,roldangerman@example.net,Standard,STD,POL73222678,GRP00247,2022-07-20,True,3000,40000
P005522,Miguel,Farías,Tamez,1964-08-27,F,TAOV210322MBSYHG00,Callejón Sur Prieto 857 470,Vieja Kazajstán,BCS,72214-5213,jaimesjacinto@example.net,Essential,ESS,POL40433435,GRP00253,2024-07-20,True,5000,50000
P005523,Lourdes,Barraza,Monroy,1947-07-25,F,PAOX410307HTCRCX09,Retorno Colunga 184 922,Nezahualcóyotl,MEX,27544,lucas19@example.com,Premium,PRM,POL55865649,,2022-09-09,True,1500,30000
P005524,Armando,Lugo,Hernádez,1954-01-01,M,CAFX170721MNEHGC07,"Cerrada Tuvalu 619 Edif. 144 , Depto. 684",San María Elena los altos,SIN,83701,felixespinosa@example.com,Premium,PRM,POL99275099,GRP00106,2025-06-27,True,1500,30000
P005525,Jonás,Feliciano,Benítez,1975-01-08,M,VIVI060517MQRDQTA4,"Peatonal China 358 Edif. 564 , Depto. 343",Vieja Samoa,TLAX,91118,josarmas@example.net,Premium,PRM,POL23350402,GRP00488,2021-08-02,False,1500,30000
P005526,Esther,Tamayo,Tafoya,1959-12-12,M,RITP620725MMCFNW00,Circuito Norte Ledesma 671 713,San Silvano los altos,COL,74378-6838,armasines@example.org,Essential,ESS,POL32980762,GRP00134,2021-04-29,True,5000,50000
P005527,Abril,Pizarro,Sarabia,2003-08-11,M,SAVX300530MQRLNS02,Periférico Norte Cervantes 264 Interior 109,Xochimilco,CDMX,57891-7803,juan71@example.com,Standard,STD,POL90986345,GRP00125,2024-08-24,True,3000,40000
P005528,Humberto,Espino,Partida,1958-07-01,M,XOTK380907MCCSHL07,Andador Brasil 047 188,Mexicali,BC,54967-4303,ana-mariamenendez@example.net,Essential,ESS,POL08587852,GRP00162,2022-07-12,True,5000,50000
P005529,Josefina,Soliz,Aponte,1972-10-01,M,ZAEB160706MGRGBKA0,Corredor Sur Covarrubias 518 Interior 073,Nueva Kenya,HGO,79543-6852,monteroguillermina@example.com,Essential,ESS,POL04850369,,2025-04-01,True,5000,50000
P005530,Adriana,Garza,Benítez,1983-05-05,F,SOQK020915MPLGKEA5,Circunvalación Rodríquez 207 757,Santa Catarina,NL,17814-2200,hilda28@example.net,Premium,PRM,POL83224499,GRP00106,2022-08-11,True,1500,30000
P005531,Elena,Salinas,Centeno,1980-12-26,M,DUNF250106HPLCGL07,Boulevard Sur Verduzco 209 Interior 797,Nueva Palau,COL,79596-6451,ualtamirano@example.org,Elite,ELT,POL24475773,GRP00080,2021-07-01,True,0,20000
P005532,Trinidad,Carrera,Saldaña,1993-08-11,F,FUJF610430MNLZYP02,Eje vial Peralta 263 Interior 468,Puebla,PUE,63553-5456,nancybarreto@example.com,Essential,ESS,POL51359897,,2024-07-11,True,5000,50000
P005533,Itzel,Padrón,Urías,1953-06-02,M,CILK050502HZSLGDA4,"Circuito Arroyo 663 Edif. 773 , Depto. 617",Mexicali,BC,97703-0964,umota@example.net,Essential,ESS,POL50395205,GRP00194,2021-10-13,True,5000,50000
P005534,Lilia,Abreu,Briones,1974-04-26,F,SIDV900906HMSNLS05,Viaducto Sur Cardenas 759 Interior 309,San Cristal los bajos,CHIS,37771-6066,loeraalfonso@example.net,Standard,STD,POL16488051,GRP00249,2024-08-29,True,3000,40000
P005535,Gabino,Maestas,Romo,1961-06-26,M,TEJB270512MTSQDV08,Periférico China 992 671,Tehuacán,PUE,18722,ana-mariacarvajal@example.com,Premium,PRM,POL97084144,GRP00381,2022-09-15,True,1500,30000
P005536,Rodolfo,Garrido,Echeverría,1946-02-27,F,IUYY440306HASRDR03,"Viaducto Rwanda 327 Edif. 713 , Depto. 222",San Karina de la Montaña,TLAX,69918,qborrego@example.com,Premium,PRM,POL69789891,,2022-11-07,True,1500,30000
P005537,Gabriel,Santillán,Cazares,1989-02-02,F,OOZK400921HCLRJL00,Privada Nayarit 805 Interior 328,Vieja Côte d'Ivoire,BCS,18947-5612,citlali60@example.org,Premium,PRM,POL19110689,GRP00190,2024-06-29,True,1500,30000
P005538,Irene,Fonseca,Maestas,1998-01-21,F,AONK101028MVZVVSA8,Boulevard Nayarit 397 Interior 823,Celaya,GTO,50518,serafin72@example.com,Premium,PRM,POL35882844,GRP00400,2024-02-29,True,1500,30000
P005539,Carla,Granados,Montañez,1939-08-16,F,PIVV790718HOCGNW06,"Circuito Saiz 731 Edif. 570 , Depto. 838",Tehuacán,PUE,58704-6851,uledesma@example.com,Standard,STD,POL38313914,,2022-03-09,True,3000,40000
P005540,Luis Miguel,Ocasio,Ramos,1962-12-30,M,AEYP260831HTCBBD03,Ampliación Norte Mateo 473 Interior 342,San Paola los altos,ZAC,33429-5051,mauro12@example.net,Premium,PRM,POL97978827,GRP00059,2022-11-15,True,1500,30000
P005541,Amador,Saldivar,Bahena,1977-05-01,M,YIEU370501HMSFTS02,Retorno Islas Marshall 191 Interior 684,Vieja Alemania,GRO,31534-1940,hsalas@example.net,Premium,PRM,POL09010294,GRP00068,2024-10-27,True,1500,30000
P005542,Ana María,Palacios,Villa,1997-07-24,F,CUJN020504MASYBHA1,Viaducto Jimínez 648 Interior 289,Puebla,PUE,06554,pceballos@example.net,Standard,STD,POL84254316,GRP00450,2024-03-18,True,3000,40000
P005543,Catalina,Lomeli,Heredia,1964-06-22,M,GEDH930612HSLCPW04,Pasaje Guardado 443 Interior 758,San Roberto de la Montaña,CHIH,79772,hernan07@example.net,Standard,STD,POL91644360,GRP00335,2022-04-24,True,3000,40000
P005544,Raquel,Loya,Elizondo,1978-10-08,F,VOPN050321HMNVRLA8,"Retorno Puebla 020 Edif. 514 , Depto. 090",Vieja República Unida de Tanzanía,CAMP,04421-8888,sonia94@example.net,Standard,STD,POL03801115,GRP00037,2023-05-31,True,3000,40000
P005545,Jorge Luis,Velasco,Bonilla,1945-03-17,F,CUBG670413HJCVSZ00,Prolongación Guerra 308 343,San Gustavo de la Montaña,SON,91688-7359,jvallejo@example.com,Essential,ESS,POL52115242,GRP00050,2023-07-10,True,5000,50000
P005546,Cornelio,Anguiano,Nazario,2006-06-11,F,AIJY101101MQRPDK04,Continuación Serrato 672 985,San Conchita los altos,NAY,68548,ramiro08@example.net,Essential,ESS,POL59058663,GRP00474,2023-12-11,True,5000,50000
P005547,Liliana,Espinal,Burgos,1968-06-16,M,FUSC200324HGTVZAA0,Boulevard República Democrática del Congo 340 708,San Jonás los altos,SON,21044,estela38@example.org,Standard,STD,POL93374081,GRP00480,2020-09-07,True,3000,40000
P005548,Gregorio,Gonzales,Espinosa,1980-12-10,F,PACS920522HZSSZZ01,Diagonal Eritrea 066 062,Nueva Bangladesh,COAH,78866-5260,florenciaromo@example.org,Premium,PRM,POL54627032,GRP00044,2023-08-09,True,1500,30000
P005549,Luis Manuel,Estrada,Perea,1977-10-18,F,MODE130405HTLTMXA7,"Avenida Hidalgo 787 Edif. 200 , Depto. 931",San Juan del Río,QRO,85538-6161,flaviomuniz@example.net,Standard,STD,POL53049263,GRP00325,2023-12-16,True,3000,40000
P005550,Francisco,Cabrera,Rodarte,1998-04-18,F,GOKT360204HNLWDG01,Periférico Nayarit 002 Interior 782,Nueva Libia,CHIS,83673-1750,dulce88@example.com,Essential,ESS,POL58221128,GRP00231,2020-11-20,True,5000,50000
P005551,Vicente,Espinosa,Menéndez,2006-06-19,M,TILQ720129MNTNSG01,Corredor Norte Villanueva 794 254,San Juana de la Montaña,CHIH,81307,carbajalisaac@example.org,Standard,STD,POL75825258,GRP00049,2022-10-24,True,3000,40000
P005552,Julia,Bustos,Pérez,1948-03-04,M,WIUS520428HHGFCI09,Continuación Querétaro 640 Interior 860,Vieja Yemen,SIN,33128-0989,quezadacamilo@example.net,Essential,ESS,POL41121248,,2024-01-19,True,5000,50000
P005553,Martín,Villegas,Quiñones,1994-02-03,F,LOIK520307MJCDZF02,Andador Sur Arreola 625 836,Nueva Sierra Leona,SLP,81907-4400,bharo@example.org,Essential,ESS,POL29433209,GRP00498,2022-08-25,True,5000,50000
P005554,Julio César,Perales,Ayala,2006-05-01,M,EUIO781207HCMQKG04,Continuación Sanches 497 574,Nueva Italia,MICH,94857-0007,pelayomiguel-angel@example.org,Standard,STD,POL11745487,GRP00164,2025-03-05,True,3000,40000
P005555,Ofelia,Zedillo,Bañuelos,1942-02-06,M,VEEE910904MTSFPR05,Calle Baja California 068 915,San Uriel los bajos,BCS,12884,egarcia@example.com,Standard,STD,POL28686704,GRP00112,2025-02-12,True,3000,40000
P005556,Darío,Gonzales,Manzanares,1964-07-21,F,WIFF580116HCLWNQ02,Ampliación Ecuador 529 Interior 728,Vieja Ucrania,DGO,68193-2773,camaya@example.com,Essential,ESS,POL36840651,GRP00466,2021-06-23,True,5000,50000
P005557,Yolanda,Muro,Acosta,1955-04-13,M,TOLP231124HHGMBT08,"Callejón Chihuahua 186 Edif. 755 , Depto. 724",San Rosalia los altos,COL,24638-1427,julio-cesarulloa@example.org,Premium,PRM,POL90295230,,2022-09-20,True,1500,30000
P005558,Mariano,Miramontes,Quintanilla,1974-07-27,M,IULJ190529HSRGZY05,Callejón Norte Vigil 371 932,San Benjamín de la Montaña,CHIH,10375,ornelashoracio@example.com,Premium,PRM,POL38693537,,2025-02-19,True,1500,30000
P005559,Mariano,Alcántar,Valencia,2005-06-08,M,ROGD221203MPLGXP07,Cerrada República Centroafricana 129 Interior 398,Vieja Estados Unidos de América,NAY,66932,jaime44@example.org,Standard,STD,POL70807414,,2025-01-20,True,3000,40000
P005560,Karla,Granado,Ochoa,1974-01-09,F,DUEM820519HZSPWM01,"Privada Madrigal 656 Edif. 771 , Depto. 320",Celaya,GTO,08698,ameliasantiago@example.net,Standard,STD,POL59697817,,2025-05-27,True,3000,40000
P005561,José María,Haro,Ortega,1985-03-15,M,VUBU481023HMCYFM04,"Cerrada Chiapas 157 Edif. 627 , Depto. 011",Nueva Maldivas,DGO,85191-8005,uarmendariz@example.org,Standard,STD,POL85521607,,2025-04-21,True,3000,40000
P005562,Reynaldo,Orozco,de la Fuente,1950-12-20,F,BIAJ760620MYNKTJ03,Calzada Tonga 623 Interior 894,Ciudad de México,CDMX,87085-3715,delia76@example.com,Essential,ESS,POL97938086,GRP00052,2021-05-10,True,5000,50000
P005563,Benjamín,Salgado,Jáquez,1974-10-28,F,XAEB170227MMNXTYA6,"Diagonal Laboy 106 Edif. 445 , Depto. 624",San Amelia los bajos,SLP,14435,esthervigil@example.org,Essential,ESS,POL78010513,,2024-08-15,False,5000,50000
P005564,Linda,Briseño,Armendáriz,1974-06-25,F,EUKQ290824HCCSTD01,Circuito Norte Gonzales 441 Interior 573,San Daniel de la Montaña,COL,91161-9602,agustin42@example.net,Standard,STD,POL15552491,GRP00064,2021-02-21,True,3000,40000
P005565,Ofelia,García,González,1940-01-28,F,COMB790614MNTWNR07,"Diagonal República Centroafricana 800 Edif. 901 , Depto. 917",San Maximiliano los bajos,ZAC,12715-8499,ochoaabraham@example.org,Standard,STD,POL58333819,,2023-12-12,False,3000,40000
P005566,José Manuél,Elizondo,López,1940-02-09,M,IUXQ531115MNLPKQ09,Circunvalación Castellanos 443 120,Santa Catarina,NL,62678,nayeli43@example.org,Essential,ESS,POL16504894,GRP00175,2024-02-28,True,5000,50000
P005567,Luisa,Bernal,Gonzales,1997-10-12,M,PONO330807HDFNPF01,Prolongación Guerrero 055 029,Santa Catarina,NL,39640-3358,magdalena26@example.net,Essential,ESS,POL25935463,GRP00453,2024-10-26,True,5000,50000
P005568,Leticia,Mercado,Candelaria,1971-12-15,M,FACE750626MDFWRQ00,Prolongación República Federal Democrática de Nepal 060 Interior 483,Vieja Luxemburgo,NAY,41948,arcelia80@example.net,Essential,ESS,POL60139114,GRP00277,2020-08-15,True,5000,50000
P005569,Alonso,Puga,Corrales,1943-05-24,F,NUPP870809HASMPU04,"Callejón Tayikistán 053 Edif. 040 , Depto. 828",San Yeni los bajos,SON,23905,mercedes54@example.com,Essential,ESS,POL46476095,GRP00492,2020-09-14,False,5000,50000
P005570,Antonia,Caballero,Saavedra,1956-04-28,F,FIFG980819MGRVVU08,Avenida Urbina 093 Interior 340,Vieja Italia,GRO,14491,maria-elenaruelas@example.org,Standard,STD,POL84471127,,2021-12-26,True,3000,40000
P005571,Francisco Javier,Garrido,Jimínez,1991-05-04,F,FOFK700430MCLVHD00,Prolongación Tuvalu 361 Interior 631,Mexicali,BC,05331,biancaarteaga@example.com,Essential,ESS,POL11350272,GRP00108,2022-04-01,True,5000,50000
P005572,Sara,Garay,Mejía,1953-08-18,F,IEND210111MOCSFZ08,Periférico Olivera 595 Interior 676,San Barbara de la Montaña,MOR,52038-8475,timoteopadron@example.org,Essential,ESS,POL93055512,GRP00495,2021-10-25,True,5000,50000
P005573,Elena,Cabrera,Abrego,1976-06-20,M,HEBA770227MDFFZV04,"Eje vial Norte Fonseca 860 Edif. 579 , Depto. 473",San Rufino de la Montaña,SIN,33332-6131,inesarredondo@example.net,Premium,PRM,POL56389421,GRP00233,2023-04-09,True,1500,30000
P005574,Arturo,Olivas,Zapata,1988-04-30,F,YIZY240305HGTJKU09,Callejón Veracruz de Ignacio de la Llave 501 Interior 619,Nezahualcóyotl,MEX,99591,vanegaszacarias@example.com,Standard,STD,POL23151050,GRP00080,2023-01-25,True,3000,40000
P005575,Abraham,Magaña,Casas,2005-04-18,F,TOHZ091006HOCQCOA9,Circuito República Democrática del Congo 887 583,Guanajuato,GTO,12951,uulloa@example.com,Essential,ESS,POL19833388,GRP00130,2024-05-13,True,5000,50000
P005576,Caridad,Gonzales,Pacheco,1961-10-14,M,KIKN260304HHGYRY01,Ampliación Norte Velasco 755 Interior 281,Vieja Zambia,COAH,76661-7182,antoniaornelas@example.com,Standard,STD,POL72739000,,2024-07-29,True,3000,40000
P005577,Javier,Salinas,de Jesús,2006-04-15,M,UAJF370618MCMNWI09,"Circunvalación Túnez 921 Edif. 393 , Depto. 593",San Beatriz de la Montaña,OAX,30287-4197,maria-elena20@example.net,Standard,STD,POL76315010,GRP00392,2023-04-20,True,3000,40000
P005578,Gabriela,Caraballo,Castañeda,1981-03-08,F,CONR870403MHGVLS05,Prolongación Santa Lucía 460 Interior 165,Zapopan,JAL,92645-5754,xvallejo@example.com,Essential,ESS,POL67049231,,2023-12-25,True,5000,50000
P005579,Sandra,Castillo,Salas,1994-10-17,F,XOOE450212MTLGVA02,Periférico Angola 888 291,Vieja Sudán del Sur,NAY,10114-7630,jose-manuel57@example.org,Essential,ESS,POL08855068,,2022-08-16,True,5000,50000
P005580,Gregorio,Miranda,Irizarry,1982-10-02,M,JAAV160125MSLLCQ01,"Calle Zacatecas 819 Edif. 193 , Depto. 029",Xochimilco,CDMX,47043,florenciagalvan@example.com,Elite,ELT,POL50392692,,2023-03-26,True,0,20000
P005581,Omar,Ledesma,Dueñas,1954-07-11,F,OIEI450808MGTFQJ01,Continuación Norte Gaitán 159 Interior 797,Vieja Cabo Verde,CHIS,76522-8885,orozcocristian@example.org,Elite,ELT,POL01180560,GRP00057,2023-07-03,True,0,20000
P005582,Amanda,Véliz,Valenzuela,1969-12-30,M,XUBQ910304HPLLZR05,"Circunvalación Jamaica 601 Edif. 194 , Depto. 332",Vieja Costa Rica,BCS,86917,cpaez@example.net,Standard,STD,POL75691332,,2023-12-12,False,3000,40000
P005583,Andrés,Pineda,Benítez,1955-03-07,M,UEDZ190607MOCRKGA5,"Eje vial Congo 211 Edif. 946 , Depto. 175",Puebla,PUE,66991-0761,socorrochavez@example.com,Essential,ESS,POL05486831,,2022-12-11,True,5000,50000
P005584,Rolando,Cervántez,Ballesteros,1993-07-01,F,EONS060429HDFSSAA9,"Calzada Congo 234 Edif. 706 , Depto. 635",Vieja Liberia,CHIS,04402-4653,israelmelendez@example.com,Premium,PRM,POL78450670,,2023-11-23,True,1500,30000
P005585,Barbara,Aranda,Amador,1952-01-23,M,OAVD741218HSLKYY07,Calzada Chihuahua 746 455,San Eduardo de la Montaña,CAMP,70433-4757,uecheverria@example.com,Standard,STD,POL09392323,GRP00118,2025-04-24,True,3000,40000
